674 B 18 22 0.760 4 14.00 In PIT D180 TSP3 + 0.241m 0.030

675 B 18 23 0.650 4 13.39 In PIT D180 TSP4 + 0.297m 0.020

676 B 18 25 0.910 3 11.85 In PIT D180 TSP8 + 0.194m 0.020

677 B 18 26 0.690 5 15.41 In PIT D180 TSP1 + 0.605m 0.020

678 B 18 27 0.770 5 16.99 In PIT D180 TSP10 + 0.769m 0.020

679 B 18 28 2.760 7 20.47 In PIT D180 TSP8 + 0.212m 0.040

680 B 18 30 2.120 11 30.59 In PIT D180 TSP10 + 0.234m 0.030

681 B 18 31 0.550 7 22.06 In PIT D180 TSP1 + 0.433m 0.020

682 B 18 33 1.010 4 14.96 In PIT D180 TSP6 + 0.332m 0.020

683 B 18 35 0.700 5 18.99 In PIT D180 TSP8 + 0.569m 0.010

684 B 18 36 0.670 5 17.88 In PIT D180 TSP5 + 0.189m 0.020

685 B 18 37 2.250 6 21.24 In PIT D180 TSP10 + 0.768m 0.040

686 B 18 38 1.460 4 15.16 In PIT D180 TSP6 + 0.051m 0.030

687 B 18 39 0.920 5 18.57 In PIT D180 TSP10 + 0.166m 0.010

688 B 18 41 0.880 8 25.89 In PIT D180 TSP7 + 0.237m 0.020

689 B 18 42 1.000 3 13.25 In PIT D180 TEO + 0.286m 0.030

690 B 18 44 0.690 9 26.78 In PIT D180 TSP9 + 0.159m 0.020

691 B 18 45 1.060 10 30.61 In PIT D180 TSP10 + 0.356m 0.020

692 B 18 46 0.740 3 13.39 In PIT D180 TSP11 + 0.109m 0.030

693 B 18 47 1.690 6 21.73 In PIT D180 TSP10 + 0.172m 0.030

694 B 18 48 0.860 7 21.85 In PIT D180 TSP2 + 0.334m 0.010

695 B 18 49 1.760 7 22.51 In PIT D180 TSP10 + 0.247m 0.020

696 B 18 50 1.120 2 12.32 In PIT D180 TSP11 + 0.099m 0.020

697 B 18 51 1.160 6 21.08 In PIT D180 TSP3 + 0.151m 0.020

698 B 18 52 0.880 6 19.89 In PIT D180 TSP7 + 0.101m 0.020

699 B 18 55 0.960 3 13.95 In PIT D180 TSP10 + 0.430m 0.030

700 B 18 57 0.740 7 22.30 In PIT D180 TSP6 + 0.351m 0.010

701 B 19 1 0.930 5 16.09 In PIT D180 TSP9 + 0.431m 0.020

702 B 19 4 2.000 10 26.97 In PIT D180 TSP8 + 0.457m 0.030

703 B 19 6 0.570 7 20.93 In PIT D180 TSP8 + 0.403m 0.030

704 B 19 7 0.820 7 21.49 In PIT D180 TSP7 + 0.117m 0.010

705 B 19 8 1.020 4 14.61 In PIT D180 TSP6 + 0.219m 0.020

706 B 19 9 0.810 4 14.63 In PIT D180 TSP11 + 0.191m 0.010

707 B 19 10 1.120 7 20.03 In PIT D180 TSP9 + 0.134m 0.010

708 B 19 12 1.100 4 12.35 In PIT D180 TSP4 + 0.451m 0.020

709 B 19 13 0.630 5 15.28 In PIT D180 TSP10 + 0.801m 0.030

710 B 19 14 1.690 5 16.12 In PIT D180 TEO + 0.407m 0.090

711 B 19 16 0.600 4 14.59 In PIT D180 TSP11 + 0.373m 0.030

712 B 19 17 0.430 9 26.57 In PIT D180 TSP8 + 0.407m 0.020

713 B 19 19 0.880 4 14.07 In PIT D180 TSP9 + 0.039m 0.020

714 B 19 21 0.910 3 11.45 In PIT D180 TSP2 + 0.396m 0.020

715 B 19 23 0.800 6 17.48 In PIT D180 TSP6 + 0.300m 0.020

716 B 19 24 1.300 3 11.84 In PIT D180 TSP5 + 0.042m 0.020

717 B 19 25 1.060 4 13.27 In PIT D180 TSP10 + 0.119m 0.030

718 B 19 28 1.100 6 17.85 In PIT D180 TSP3 + 0.676m 0.030

719 B 19 29 0.850 6 18.69 In PIT D180 TSP9 + 0.234m 0.020

720 B 19 30 0.790 3 10.15 In PIT D180 TSP6 + 0.345m 0.010

721 B 19 33 2.370 5 18.47 In PIT D180 TSP10 + 0.320m 0.030

722 B 19 35 1.210 3 13.44 In PIT D180 TSP8 + 0.153m 0.020

723 B 19 36 1.760 8 24.33 In PIT D180 TSP10 + 0.283m 0.070

724 B 19 37 2.050 8 26.22 In PIT D180 TSP9 + 0.277m 0.020

725 B 19 38 0.490 5 17.16 In PIT D180 TSP11 + 0.129m 0.010

726 B 19 39 0.580 6 21.63 In PIT D180 TSP4 + 0.187m 0.040

727 B 19 41 1.340 5 18.74 In PIT D180 TSP10 + 0.143m 0.040

728 B 19 42 0.740 5 18.69 In PIT D180 TSP6 + 0.097m 0.020

729 B 19 43 0.700 7 22.67 In PIT D180 TSP9 + 0.188m 0.020

730 B 19 45 1.420 8 25.26 In PIT D180 TSP9 + 0.146m 0.010

731 B 19 46 0.980 6 20.47 In PIT D180 TSP4 + 0.113m 0.020

732 B 19 48 1.320 7 21.80 In PIT D180 TSP4 + 0.381m 0.010

733 B 19 50 0.730 3 13.83 In PIT D180 TSP9 + 0.419m 0.020

734 B 19 51 1.500 6 21.35 In PIT D180 TSP10 + 0.156m 0.020

735 B 19 52 2.860 8 25.31 In PIT D180 TSP8 + 0.124m 0.060

736 B 19 54 0.700 2 11.88 In PIT D180 TSP9 + 0.327m 0.010

737 B 19 55 2.880 10 30.52 In PIT D180 TSP11 + 0.029m 0.020

738 B 19 56 1.150 7 22.58 In PIT D180 TSP5 + 0.094m 0.010

739 B 19 57 0.770 4 15.44 In PIT D180 TEO + 0.513m 0.030

740 B 20 5 0.810 6 19.23 In PIT D180 TSP6 + 0.693m 0.020

741 B 20 6 0.780 5 16.69 In PIT D180 TEO + 0.479m 0.030

742 B 20 8 1.660 8 24.01 In PIT D180 TSP10 + 0.742m 0.030

743 B 20 10 0.860 5 15.32 In PIT D180 TSP7 + 0.079m 0.030

744 B 20 11 1.210 8 22.79 In PIT D180 TSP10 + 0.361m 0.060

745 B 20 12 1.310 3 10.70 In PIT D180 TSP7 + 0.112m 0.030

746 B 20 17 1.070 5 15.29 In PIT D180 TSP10 + 0.931m 0.010

747 B 20 19 0.660 6 19.37 In PIT D180 TSP6 + 0.239m 0.040

748 B 20 20 2.960 7 19.87 In PIT D180 TSP4 + 0.094m 0.030

749 B 20 21 0.820 7 20.73 In PIT D180 TSP6 + 0.444m 0.010

750 B 20 22 0.810 6 17.42 In PIT D180 TSP9 + 0.367m 0.020

751 B 20 23 2.510 5 16.80 In PIT D180 TSP2 + 0.112m 0.010

752 B 20 24 0.600 6 19.48 In PIT D180 TSP9 + 0.243m 0.010

753 B 20 27 2.590 4 14.17 In PIT D180 TSP10 + 0.335m 0.020

754 B 20 28 2.190 9 24.66 In PIT D180 TSP6 + 0.154m 0.030

755 B 20 29 1.740 9 24.54 In PIT D180 TSP4 + 0.155m 0.020

756 B 20 31 1.360 8 26.06 In PIT D180 TSP10 + 0.337m 0.020

757 B 20 32 0.360 9 28.45 In PIT D180 TSP6 + 0.359m 0.020

758 B 20 33 1.650 8 24.21 In PIT D180 TSP3 + 0.120m 0.030

759 B 20 34 0.850 5 19.33 In PIT D180 TSP10 + 0.660m 0.020

760 B 20 35 0.830 7 22.56 In PIT D180 TSP10 + 0.171m 0.030

761 B 20 36 1.090 5 17.49 In PIT D180 TSP10 + 0.118m 0.030

762 B 20 38 1.500 6 21.60 In PIT D180 TSP9 + 0.332m 0.020

763 B 20 39 0.800 7 22.11 In PIT D180 TSP4 + 0.342m 0.010

764 B 20 43 0.850 5 17.58 In PIT D180 TSP10 + 0.315m 0.020

765 B 20 44 2.070 5 18.13 In PIT D180 TSP8 + 0.121m 0.050

766 B 20 45 1.030 6 21.25 In PIT D180 TSP6 + 0.425m 0.020

767 B 20 46 0.600 7 23.35 In PIT D180 TSP10 + 0.573m 0.040

768 B 20 47 1.430 6 20.72 In PIT D180 TSP7 + 0.359m 0.010

769 B 20 50 0.630 5 18.39 In PIT D180 TSP3 + 0.352m 0.020

770 B 20 51 0.770 2 12.16 In PIT D180 TSP9 + 0.148m 0.010

771 B 20 52 1.070 6 21.46 In PIT D180 TSP10 + 0.098m 0.020

772 B 20 53 1.890 2 10.10 In PIT D180 TSP7 + 0.096m 0.020

773 B 20 54 1.170 10 30.82 In PIT D180 TSP11 + 0.235m 0.020

774 B 20 55 0.950 2 11.23 In PIT D180 TSP6 + 0.451m 0.020

775 B 21 1 1.250 4 14.55 In PIT D180 TSP10 + 0.687m 0.030

776 B 21 2 0.970 4 13.48 In PIT D180 TSP10 + 0.958m 0.030

777 B 21 3 1.230 7 20.98 In PIT D180 TSP2 + 0.307m 0.020

778 B 21 4 0.820 9 25.11 In PIT D180 TSP1 + 0.502m 0.030

779 B 21 6 0.600 8 22.53 In PIT D180 TSP10 + 0.286m 0.020

780 B 21 7 1.090 7 20.41 In PIT D180 TSP9 + 0.218m 0.020

781 B 21 8 0.670 3 11.62 In PIT D180 TSP5 + 0.253m 0.020

782 B 21 11 0.990 4 12.63 In PIT D180 TSP2 + 0.234m 0.010

783 B 21 12 1.170 5 15.34 In PIT D180 TSP11 + 0.421m 0.030

784 B 21 13 0.710 7 21.02 In PIT D180 TSP6 + 0.491m 0.010

785 B 21 14 0.710 5 15.48 In PIT D180 TSP10 + 0.506m 0.040

786 B 21 15 1.090 3 11.05 In PIT D180 TEO + 0.144m 0.020

787 B 21 16 1.010 8 23.21 In PIT D180 TSP9 + 0.293m 0.010

788 B 21 18 0.700 4 14.15 In PIT D180 TSP6 + 0.288m 0.030

789 B 21 21 0.830 6 17.82 In PIT D180 TSP11 + 0.096m 0.020

790 B 21 22 1.390 9 26.63 In PIT D180 TSP2 + 0.238m 0.020

791 B 21 25 0.890 5 15.09 In PIT D180 TSP7 + 0.254m 0.030

792 B 21 27 0.800 3 11.86 In PIT D180 TSP6 + 0.342m 0.010

793 B 21 29 1.050 6 17.50 In PIT D180 TSP10 + 0.791m 0.010

794 B 21 30 2.940 11 30.04 In PIT D180 TSP10 + 0.890m 0.030

795 B 21 31 1.360 5 17.20 In PIT D180 TSP9 + 0.394m 0.010

796 B 21 33 1.230 6 21.55 In PIT D180 TSP9 + 0.334m 0.030

797 B 21 34 0.750 3 13.59 In PIT D180 TSP10 + 0.046m 0.010

798 B 21 35 0.870 5 18.99 In PIT D180 TSP10 + 0.417m 0.050

799 B 21 36 1.640 4 16.25 In PIT D180 TSP7 + 0.614m 0.030

800 B 21 37 0.990 5 18.93 In PIT D180 TSP10 + 0.289m 0.030

801 B 21 38 3.980 11 32.57 In PIT D180 TSP6 + 0.273m 0.030

802 B 21 41 1.020 7 22.03 In PIT D180 TSP7 + 0.266m 0.020

803 B 21 43 0.710 7 22.16 In PIT D180 TSP10 + 0.751m 0.030

804 B 21 44 1.210 4 16.75 In PIT D180 TSP11 + 0.120m 0.030

805 B 21 45 1.550 2 12.33 In PIT D180 TSP11 + 0.176m 0.040

806 B 21 46 1.010 5 17.78 In PIT D180 TSP6 + 0.414m 0.030

807 B 21 47 1.230 12 35.45 In PIT D180 TSP9 + 0.264m 0.010

808 B 21 48 0.870 6 20.69 In PIT D180 TSP9 + 0.247m 0.030

809 B 21 49 1.360 6 20.95 In PIT D180 TSP10 + 0.141m 0.010

810 B 21 50 1.400 7 24.03 In PIT D180 TSP5 + 0.257m 0.010

811 B 21 51 1.330 5 18.19 In PIT D180 TSP5 + 0.265m 0.030

812 B 21 52 0.720 6 20.12 In PIT D180 TSP6 + 0.057m 0.020

813 B 21 53 1.520 6 19.46 In PIT D180 TSP7 + 0.100m 0.020

814 B 22 1 0.910 6 18.39 In PIT D180 TSP6 + 0.410m 0.020

815 B 22 3 0.740 5 16.66 In PIT D180 TSP10 + 0.164m 0.020

816 B 22 5 0.610 4 12.86 In PIT D180 TSP9 + 0.171m 0.020

817 B 22 6 0.660 4 12.47 In PIT D180 TEO + 0.384m 0.030

818 B 22 7 0.610 5 15.53 In PIT D180 TSP11 + 0.101m 0.020

819 B 22 8 0.820 6 18.36 In PIT D180 TSP7 + 0.136m 0.020

820 B 22 10 2.030 7 21.63 In PIT D180 TSP10 + 0.826m 0.020

821 B 22 11 0.800 4 13.90 In PIT D180 TSP10 + 0.038m 0.020

822 B 22 13 1.040 4 13.98 In PIT D180 TSP4 + 0.537m 0.030

823 B 22 16 1.000 6 17.19 In PIT D180 TSP11 + 0.160m 0.020

824 B 22 17 0.920 6 18.54 In PIT D180 TSP11 + 0.293m 0.020

825 B 22 18 0.580 6 17.58 In PIT D180 TSP7 + 0.216m 0.020

826 B 22 22 1.360 6 19.16 In PIT D180 TSP9 + 0.321m 0.020

827 B 22 24 1.220 4 13.47 In PIT D180 TSP4 + 0.459m 0.020

828 B 22 25 1.050 7 21.82 In PIT D180 TSP2 + 0.366m 0.010

829 B 22 26 0.820 8 23.61 In PIT D180 TSP4 + 0.366m 0.020

830 B 22 30 0.900 4 14.53 In PIT D180 TSP3 + 0.251m 0.030

831 B 22 31 2.220 7 23.02 In PIT D180 TSP10 + 0.079m 0.020

832 B 22 32 1.790 8 26.34 In PIT D180 TSP8 + 0.259m 0.020

833 B 22 34 0.890 4 16.83 In PIT D180 TSP9 + 0.137m 0.020

834 B 22 35 1.150 7 21.90 In PIT D180 TSP11 + 0.073m 0.010

835 B 22 36 0.750 7 22.78 In PIT D180 TSP7 + 0.042m 0.030

836 B 22 37 0.810 2 12.01 In PIT D180 TSP10 + 0.570m 0.030

837 B 22 38 1.060 6 20.63 In PIT D180 TSP10 + 0.230m 0.030

838 B 22 40 0.650 7 22.56 In PIT D180 TSP9 + 0.119m 0.020

839 B 22 41 1.030 3 14.52 In PIT D180 TSP10 + 0.124m 0.020

840 B 22 42 0.860 3 14.02 In PIT D180 TSP9 + 0.320m 0.010

841 B 22 43 2.000 5 19.03 In PIT D180 TSP9 + 0.325m 0.010

842 B 22 46 0.990 7 22.26 In PIT D180 TSP6 + 0.376m 0.010

843 B 22 47 1.140 6 20.96 In PIT D180 TSP10 + 0.061m 0.010

844 B 22 48 0.860 5 18.52 In PIT D180 TSP6 + 0.117m 0.050

845 B 22 49 1.520 3 12.87 In PIT D180 TSP10 + 0.178m 0.030

846 B 22 50 0.900 6 20.50 In PIT D180 TSP11 + 0.051m 0.030

847 B 22 51 0.650 5 18.86 In PIT D180 TSP5 + 0.036m 0.010

848 B 22 52 1.670 11 33.39 In PIT D180 TSP6 + 0.494m 0.020

849 B 22 53 0.730 3 12.65 In PIT D180 TSP9 + 0.091m 0.010

850 B 22 54 1.940 7 23.51 In PIT D180 TSP9 + 0.274m 0.030

851 B 22 55 1.630 11 32.62 In PIT D180 TSP9 + 0.284m 0.020

852 B 22 56 0.810 3 14.59 In PIT D180 TSP11 + 0.125m 0.030

853 B 23 1 1.780 7 20.17 In PIT D180 TSP2 + 0.361m 0.010

854 B 23 4 1.800 10 26.81 In PIT D180 TSP9 + 0.298m 0.020

855 B 23 5 1.730 5 15.25 In PIT D180 TSP9 + 0.192m 0.020

856 B 23 8 0.910 4 13.17 In PIT D180 TSP9 + 0.403m 0.020

857 B 23 10 0.630 4 13.25 In PIT D180 TSP11 + 0.249m 0.030

858 B 23 11 1.010 7 19.96 In PIT D180 TSP10 + 0.056m 0.010

859 B 23 12 1.520 3 11.78 In PIT D180 TSP11 + 0.269m 0.020

860 B 23 13 1.060 6 18.20 In PIT D180 TSP10 + 0.848m 0.030

861 B 23 14 1.260 5 15.51 In PIT D180 TSP9 + 0.075m 0.010

862 B 23 15 1.030 8 22.72 In PIT D180 TSP11 + 0.029m 0.010

863 B 23 16 0.840 5 16.65 In PIT D180 TSP2 + 0.386m 0.020

864 B 23 17 0.930 4 13.44 In PIT D180 TSP9 + 0.334m 0.020

865 B 23 19 0.980 4 13.82 In PIT D180 TSP2 + 0.274m 0.010

866 B 23 20 1.070 12 33.89 In PIT D180 TSP3 + 0.102m 0.020

867 B 23 22 1.050 5 14.79 In PIT D180 TSP10 + 0.841m 0.010

868 B 23 23 1.060 7 21.35 In PIT D180 TSP10 + 0.781m 0.020

869 B 23 25 0.720 4 12.72 In PIT D180 TSP11 + 0.063m 0.010

870 B 23 26 3.240 12 32.05 In PIT D180 TSP7 + 0.061m 0.020

871 B 23 27 0.690 4 14.27 In PIT D180 TSP10 + 0.201m 0.020

872 B 23 29 1.350 6 17.62 In PIT D180 TSP10 + 0.131m 0.020

873 B 23 30 1.120 3 11.31 In PIT D180 TSP10 + 0.713m 0.040

874 B 23 31 1.460 3 13.83 In PIT D180 TSP3 + 0.208m 0.030

875 B 23 33 0.820 4 15.37 In PIT D180 TSP10 + 0.338m 0.020

876 B 23 35 0.640 6 19.42 In PIT D180 TSP10 + 0.134m 0.010

877 B 23 36 0.880 6 21.61 In PIT D180 TSP11 + 0.109m 0.020

878 B 23 37 1.070 2 10.08 In PIT D180 TSP9 + 0.087m 0.020

879 B 23 38 0.850 3 12.64 In PIT D180 TSP9 + 0.162m 0.020

880 B 23 40 3.120 7 22.36 In PIT D180 TSP11 + 0.173m 0.040

881 B 23 41 1.120 3 13.48 In PIT D180 TSP10 + 0.361m 0.020

882 B 23 42 0.570 7 22.80 In PIT D180 TSP9 + 0.075m 0.020

883 B 23 43 1.350 4 16.77 In PIT D180 TSP11 + 0.083m 0.030

884 B 23 46 0.470 3 13.25 In PIT D180 TSP4 + 0.296m 0.020

885 B 23 47 3.540 7 23.74 In PIT D180 TSP10 + 0.459m 0.060

886 B 23 48 0.730 8 24.22 In PIT D180 TSP10 + 0.762m 0.020

887 B 23 49 0.850 11 32.15 In PIT D180 TSP10 + 0.096m 0.010

888 B 23 50 0.920 2 12.40 In PIT D180 TSP8 + 0.489m 0.020

889 B 23 52 0.980 6 20.83 In PIT D180 TSP2 + 0.041m 0.010

890 B 23 53 0.920 7 22.46 In PIT D180 TSP10 + 0.468m 0.020

891 B 23 55 1.010 6 20.47 In PIT D180 TEO + 0.255m 0.060

892 B 24 1 1.120 7 23.04 In PIT D180 TSP9 + 0.637m 0.010

893 B 24 3 2.240 8 25.78 In PIT D180 TSP10 + 0.928m 0.030

894 B 24 4 1.060 9 26.54 In PIT D180 TSP10 + 0.194m 0.020

895 B 24 5 0.970 4 16.97 In PIT D180 TSP9 + 0.618m 0.030

896 B 24 6 1.190 6 20.89 In PIT D180 TSP10 + 0.378m 0.030

897 B 24 7 0.950 4 16.80 In PIT D180 TSP3 + 0.173m 0.020

898 B 24 9 0.720 2 12.33 In PIT D180 TSP9 + 0.423m 0.020

899 B 24 10 1.170 6 19.67 In PIT D180 TSP6 + 0.500m 0.020

900 B 24 11 1.120 3 14.56 In PIT D180 TSP3 + 0.112m 0.040

901 B 24 12 1.670 7 22.01 In PIT D180 TSP5 + 0.432m 0.040

902 B 24 13 0.840 2 11.12 In PIT D180 TSP2 + 0.165m 0.020

903 B 24 14 0.750 5 17.68 In PIT D180 TSP5 + 0.342m 0.030

904 B 24 15 2.140 2 11.04 In PIT D180 TSP6 + 0.212m 0.040

905 B 24 16 1.490 4 15.66 In PIT D180 TSP10 + 0.884m 0.030

906 B 24 18 1.010 6 19.48 In PIT D180 TSP9 + 0.475m 0.020

907 B 24 20 1.460 6 20.18 In PIT D180 TSP9 + 0.282m 0.030

908 B 24 21 1.410 5 18.16 In PIT D180 TSP5 + 0.214m 0.020

909 B 24 22 1.490 2 11.88 In PIT D180 TSP8 + 0.649m 0.020

910 B 24 23 0.740 5 17.38 In PIT D180 TSP10 + 0.633m 0.040

911 B 24 24 1.230 6 20.02 In PIT D180 TSP4 + 0.433m 0.020

912 B 24 25 1.240 2 11.06 In PIT D180 TSP8 + 0.114m 0.020

913 B 24 26 1.000 2 10.88 In PIT D180 TSP7 + 0.154m 0.020

914 B 24 27 1.160 5 18.45 In PIT D180 TSP7 + 0.206m 0.020

915 B 24 28 0.850 2 11.45 In PIT D180 TSP11 + 0.098m 0.020

916 B 24 29 0.940 6 21.14 In PIT D180 TSP10 + 0.369m 0.020

917 B 24 31 0.800 2 10.83 In PIT D180 TSP10 + 0.629m 0.050

918 B 24 33 0.750 7 21.93 In PIT D180 TSP7 + 0.292m 0.020

919 B 24 36 1.050 6 21.31 In PIT D180 TSP10 + 0.425m 0.040

920 B 24 38 0.890 6 20.63 In PIT D180 TSP10 + 0.244m 0.030

921 B 24 40 0.810 7 22.69 In PIT D180 TSP8 + 0.246m 0.020

922 B 24 41 0.880 4 16.57 In PIT D180 TSP10 + 0.194m 0.050

923 B 24 42 0.960 9 27.12 In PIT D180 TSP11 + 0.019m 0.010

924 B 24 43 2.120 7 22.87 In PIT D180 TSP11 + 0.057m 0.020

925 B 24 44 0.910 6 20.18 In PIT D180 TSP10 + 0.220m 0.020

926 B 24 45 1.590 10 28.79 In PIT D180 TSP9 + 0.194m 0.020

927 B 24 46 0.940 6 20.78 In PIT D180 TSP3 + 0.311m 0.030

928 B 24 47 0.940 9 26.56 In PIT D180 TSP3 + 0.465m 0.020

929 B 24 48 1.330 6 21.32 In PIT D180 TSP4 + 0.124m 0.010

930 B 24 49 3.100 5 18.09 In PIT D180 TSP9 + 0.716m 0.070

931 B 24 50 1.260 2 10.98 In PIT D180 TSP10 + 0.828m 0.030

932 B 24 52 0.600 5 17.35 In PIT D180 TSP10 + 0.426m 0.020

933 B 24 54 1.280 8 24.48 In PIT D180 TSP8 + 0.564m 0.020

934 B 24 55 1.380 6 21.54 In PIT D180 TSP4 + 0.041m 0.030

935 B 25 1 2.560 7 23.95 In PIT D180 TSP7 + 0.029m 0.020

936 B 25 3 0.980 6 20.01 In PIT D180 TSP3 + 0.517m 0.040

937 B 25 5 1.820 3 12.90 In PIT D180 TSP11 + 0.877m 0.020

938 B 25 7 2.800 8 24.22 In PIT D180 TSP9 + 0.201m 0.030

939 B 25 9 1.790 6 20.13 In PIT D180 TSP8 + 0.741m 0.020

940 B 25 11 0.810 3 14.51 In PIT D180 TSP10 + 0.241m 0.010

941 B 25 12 0.860 4 14.91 In PIT D180 TSP4 + 0.297m 0.020

942 B 25 13 0.870 2 12.23 In PIT D180 TSP6 + 0.138m 0.030

943 B 25 14 2.350 6 19.79 In PIT D180 TSP10 + 0.286m 0.020

944 B 25 15 1.050 2 11.21 In PIT D180 TSP10 + 0.091m 0.020

945 B 25 16 0.750 6 20.03 In PIT D180 TSP10 + 0.369m 0.020

946 B 25 17 0.860 4 15.94 In PIT D180 TSP10 + 0.392m 0.020

947 B 25 18 2.230 4 15.64 In PIT D180 TSP2 + 0.055m 0.010

948 B 25 19 2.130 9 26.59 In PIT D180 TSP10 + 0.188m 0.020

949 B 25 20 0.970 3 12.94 In PIT D180 TSP6 + 0.577m 0.010

950 B 25 21 0.840 3 14.07 In PIT D180 TSP6 + 0.134m 0.010

951 B 25 22 0.890 4 17.00 In PIT D180 TSP5 + 0.431m 0.010

952 B 25 23 1.200 6 20.50 In PIT D180 TSP3 + 0.138m 0.020

953 B 25 27 0.990 6 21.71 In PIT D180 TSP3 + 0.177m 0.020

954 B 25 28 0.650 7 22.51 In PIT D180 TSP7 + 0.094m 0.010

955 B 25 30 0.870 3 13.80 In PIT D180 TSP7 + 0.044m 0.010

956 B 25 31 1.140 6 20.98 In PIT D180 TSP3 + 0.061m 0.040

957 B 25 33 1.190 5 17.25 In PIT D180 TSP10 + 0.131m 0.020

958 B 25 34 2.100 3 14.11 In PIT D180 TSP10 + 0.167m 0.030

959 B 25 35 0.600 5 18.16 In PIT D180 TSP3 + 0.487m 0.010

960 B 25 36 0.740 5 18.33 In PIT D180 TSP5 + 0.104m 0.020

961 B 25 37 1.260 4 17.03 In PIT D180 TSP3 + 0.162m 0.020

962 B 25 39 0.830 7 22.05 In PIT D180 TSP5 + 0.087m 0.040

963 B 25 40 0.570 3 12.42 In PIT D180 TSP2 + 0.355m 0.020

964 B 25 42 1.530 5 19.05 In PIT D180 TSP4 + 0.187m 0.030

965 B 25 43 3.060 10 18.47 In PIT MIX1 TSP10 + 0.654m 0.160

966 B 25 45 0.610 6 20.20 In PIT D180 TSP8 + 0.136m 0.020

967 B 25 46 0.920 5 18.16 In PIT D180 TSP10 + 0.601m 0.040

968 B 25 47 0.910 3 13.86 In PIT D180 TSP8 + 0.496m 0.020

969 B 25 49 0.880 7 24.07 In PIT D180 TSP9 + 0.083m 0.010

970 B 25 51 2.160 10 28.79 In PIT D180 TSP10 + 0.373m 0.080

971 B 25 55 0.800 6 21.34 In PIT D180 TSP6 + 0.159m 0.030

972 B 26 2 0.770 5 17.64 In PIT D180 TSP11 + 0.148m 0.020

973 B 26 3 1.330 2 10.38 In PIT D180 TSP7 + 0.179m 0.020

974 B 26 5 0.790 4 16.89 In PIT D180 TSP7 + 0.401m 0.020

975 B 26 6 5.200 11 21.08 In PIT MIX1 TSP9 + 0.596m 0.020

976 B 26 7 1.170 5 18.10 In PIT D180 TSP9 + 0.054m 0.020

977 B 26 8 0.820 2 11.20 In PIT D180 TSP7 + 0.139m 0.030

978 B 26 9 0.920 11 32.19 In PIT D180 TSP10 + 0.183m 0.020

979 B 26 11 0.500 4 17.04 In PIT D180 TSP4 + 0.285m 0.020

980 B 26 12 0.900 4 16.20 In PIT D180 TSP6 + 0.364m 0.020

981 B 26 13 7.410 7 23.21 In PIT D180 TSP9 + 0.486m 0.030

982 B 26 14 1.020 7 22.12 In PIT D180 TSP7 + 0.061m 0.020

983 B 26 15 1.020 6 21.23 In PIT D180 TSP6 + 0.096m 0.030

984 B 26 16 1.410 7 23.24 In PIT D180 TSP10 + 0.552m 0.040

985 B 26 19 0.740 8 25.01 In PIT D180 TSP11 + 0.123m 0.020

986 B 26 22 0.770 5 18.46 In PIT D180 TSP6 + 0.309m 0.010

987 B 26 24 1.940 13 36.77 In PIT D180 TSP5 + 0.509m 0.040

988 B 26 25 1.290 5 19.17 In PIT D180 TSP5 + 0.122m 0.040

989 B 26 26 1.190 4 15.50 In PIT D180 TSP11 + 0.141m 0.020

990 B 26 30 1.190 4 15.84 In PIT D180 TSP1 + 0.468m 0.020

991 B 26 31 1.540 5 17.49 In PIT D180 TSP10 + 0.153m 0.010

992 B 26 33 1.240 9 28.38 In PIT D180 TSP9 + 0.113m 0.020

993 B 26 34 1.050 4 15.13 In PIT D180 TSP10 + 0.192m 0.030

994 B 26 35 1.120 5 18.98 In PIT D180 TSP7 + 0.160m 0.020

995 B 26 36 0.840 5 18.90 In PIT D180 TSP10 + 0.123m 0.010

996 B 26 37 0.640 5 18.97 In PIT D180 TSP10 + 0.154m 0.020

997 B 26 38 2.260 8 25.32 In PIT D180 TSP8 + 0.219m 0.010

998 B 26 39 0.890 5 18.86 In PIT D180 TSP9 + 0.288m 0.020

999 B 26 41 1.150 5 18.49 In PIT D180 TSP10 + 0.428m 0.040

1,000B 26 42 0.660 4 15.57 In PIT D180 TSP7 + 0.107m 0.040

1,001B 26 44 0.670 4 16.18 In PIT D180 TSP9 + 0.286m 0.020

1,002B 26 47 0.890 2 11.48 In PIT D180 TSP5 + 0.536m 0.030

1,003B 26 48 0.930 7 22.47 In PIT D180 TSP9 + 0.166m 0.010

1,004B 26 49 1.200 10 30.33 In PIT D180 TSP10 + 0.146m 0.020

1,005B 26 50 1.830 4 16.95 In PIT D180 TSP10 + 0.049m 0.020

1,006B 26 51 0.950 5 19.11 In PIT D180 TSP8 + 0.324m 0.050

